label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
three_fingers,0.0,0.0,0.0,0.12679191116470614,-0.020218312440857256,-0.05252302714757639,0.23212207480100525,-0.16408668695753995,-0.04512475986936245,0.20375627733130602,-0.3523849402571723,-0.025191199773131657,0.1287280330236051,-0.48037115949673614,-0.001094519585508124,0.24738209150434914,-0.4276706906205312,-0.005270936138046647,0.33086001769070467,-0.5943892874536857,0.0014845681936216852,0.36995127714875276,-0.700953418137045,0.0038646247905991518,0.4102629485416634,-0.7932261064977295,-0.0002123694144069486,0.1677892247782329,-0.4934453527440612,-0.007791711422619049,0.22917166086484328,-0.7157482891115213,-0.010290290852781808,0.2639707967357466,-0.8423983850493717,-0.029129891780515168,0.2913612011925803,-0.9542801862478726,-0.040510625349840325,0.09068696615209504,-0.4948376681472486,-0.017474891824096,0.1316451342446389,-0.7123476811460069,-0.06895178205504146,0.16074541341496337,-0.8348555401767405,-0.1175048692429092,0.1841074439071407,-0.9727806552123108,-0.14072045317822987,0.0036221313597023133,-0.4312162972104631,-0.028069576503182574,0.08747115954954195,-0.549361751451112,-0.07648441438291469,0.10476957759473077,-0.45089445896829244,-0.08210662308543036,0.0873570501504962,-0.3487837166311325,-0.07840673980754277
three_fingers,0.0,0.0,0.0,0.1259739828784888,-0.028749400181918728,-0.043526089860480024,0.22614628483924815,-0.17058034259509844,-0.033908451508562476,0.19963549592060043,-0.35290550669436915,-0.014646673142921132,0.12613530023660824,-0.47506622093784945,0.006932597887832655,0.24632701668301668,-0.42628085249515335,-5.4729967442510404e-05,0.3275675363536877,-0.5941419507025862,0.007328943512103559,0.36504593883929415,-0.7025077157568171,0.0076885937397448345,0.4050614532114636,-0.7937372914260932,0.0010587462191256657,0.16837238040062938,-0.4908408213438078,-0.006187359212289323,0.2277268425664769,-0.7125222170384784,-0.005336894930021078,0.26072306458794103,-0.8423245882129221,-0.026751284444775644,0.2897976808916261,-0.9509950410687725,-0.04281747099493453,0.08923541941198436,-0.4906997864576897,-0.018560186359245147,0.13220213589707053,-0.7151395983445373,-0.06442933355093132,0.15994683665783382,-0.8403403068561401,-0.1149166472426822,0.18325102821511202,-0.9726967944138751,-0.14240788880913832,0.0003741603900603885,-0.4286591874544333,-0.031152785742512807,0.07939628980742532,-0.5493749701976026,-0.0762445598177627,0.09981057738939066,-0.4595219802441968,-0.08492726072072021,0.08697382134711186,-0.3614030019944057,-0.08528293640334306
three_fingers,0.0,0.0,0.0,0.12727363449208937,-0.03227335278115058,-0.0459071836652588,0.22781635948207002,-0.17908182234231923,-0.04152636673916278,0.20183840844569034,-0.3619684899411425,-0.028879329629825302,0.1339713944162637,-0.4925917562767654,-0.014008354209156196,0.24450617676372416,-0.4266076159579854,0.00706599622344539,0.3211795920730815,-0.599133275941488,0.013197848512792883,0.3570391754999269,-0.7053226712358722,0.011525977883381033,0.39257996119351574,-0.7953640915968655,0.003907567704714194,0.16643755398560517,-0.48858760147361546,0.00043778489647278303,0.22340419722810886,-0.7151563051404919,0.004106706426943649,0.2554693804542186,-0.843787451423424,-0.01664980009497939,0.2799445033694063,-0.9531035761941763,-0.03298501636977407,0.08927411518442287,-0.48814134967464073,-0.013553534517889014,0.12749419993043506,-0.7157728479265071,-0.059203033499444384,0.15417400181531146,-0.8434319131048966,-0.11051646811712929,0.1738753684641994,-0.9746761115884919,-0.14061946430056146,0.004815699058334549,-0.43114434667860024,-0.028253934455835274,0.07510169859078267,-0.5426718563886979,-0.08307546755229411,0.08956143550253322,-0.4475414585452985,-0.09788434162971793,0.07686008511925632,-0.3503686255556627,-0.10209136217554385
three_fingers,0.0,0.0,0.0,0.12624205188088208,-0.034344782589932385,-0.04192735335399021,0.22671926825906516,-0.1809206501099129,-0.03659055708232543,0.19970621137602024,-0.3631480252770197,-0.024134687801063235,0.12563904539665066,-0.4889362805747974,-0.010039336571047807,0.23869767657729016,-0.4370811535129929,0.007021065617547027,0.3146711435159872,-0.6030867761886185,0.014430984474986154,0.35094211627336225,-0.7076478146725057,0.013853152184162843,0.3872828033597981,-0.796722756323595,0.006098902687487802,0.1608266076552996,-0.5002969799140856,-0.001158567763588724,0.2165033214936344,-0.7195892625526521,-0.0016908706591058156,0.24893502364056969,-0.8469684502983292,-0.025306402606096443,0.2736727061069218,-0.9587696506193004,-0.043106256045323775,0.08361800864057066,-0.4964931178117277,-0.015441962879877978,0.11993860231757598,-0.7199845962991717,-0.06289916792522189,0.14685188643794042,-0.8452969808516553,-0.11431654352227556,0.16508575701036404,-0.9757869714353891,-0.14347989130629507,-0.0003325826823121293,-0.4348071676652445,-0.02982184758457434,0.07254729558921227,-0.5492650270989319,-0.08240325235965469,0.0929830485249339,-0.45639034821205476,-0.09621795632127196,0.08503447148463422,-0.35832552533316503,-0.09969366690986087
three_fingers,0.0,0.0,0.0,0.12932048309318,-0.02982634662574896,-0.04754677827779825,0.22929779603550085,-0.18552962070686294,-0.043596888717085384,0.19744057419280994,-0.37043532447059163,-0.031926435347532305,0.12360531623564745,-0.49943045683311554,-0.01885910848109154,0.2385988823032248,-0.42972066399701797,0.0037704264388720757,0.3105397443383432,-0.59654219157382,0.009564288037028737,0.3459758242182513,-0.7026312851557243,0.0076114189246611515,0.38124141658169614,-0.7919416231510531,-0.0013105387975797923,0.15948593795210375,-0.4931382865218636,-0.0024945259446807035,0.21109382000363258,-0.7128990084514509,-0.001041375394558609,0.2430411758082528,-0.8404794312629368,-0.024143392084499032,0.2657001071173787,-0.9503118235906299,-0.04303923301948925,0.08144571355401167,-0.4916204971584435,-0.01605777761332448,0.1182679328322346,-0.7186315040805926,-0.06394805477977882,0.14404405448343688,-0.845074883512819,-0.11720653276402693,0.1608244739567477,-0.9757150722827118,-0.1487131006229042,-0.0010951012587488778,-0.4350102005111401,-0.030257975460122894,0.069029892191711,-0.5454448792544085,-0.08714951462112075,0.09057059015820701,-0.4554234934666604,-0.10573140600056945,0.08486333690831796,-0.3643842148229417,-0.11314956093168159
three_fingers,0.0,0.0,0.0,0.1274899381097831,-0.030600175532564392,-0.045969208421214075,0.2294055168660557,-0.1893884957042401,-0.03919366095850899,0.20065799529989417,-0.3766056955764554,-0.023925727173171745,0.12437968817679329,-0.5066242444696403,-0.00625683550747479,0.2364069897551289,-0.4335602493465002,0.00806251714152457,0.31066901820254345,-0.5983329301014776,0.01779228424246313,0.3453888416575507,-0.7032980593018122,0.01946402987838327,0.38176915139929857,-0.7923963014947737,0.0130005112851402,0.15812462505745692,-0.4990746897069648,0.0019420710383153928,0.21060138361955288,-0.7160140135080314,0.004910569615950132,0.2420227278233971,-0.8404698095055572,-0.016158612195886154,0.26563007862149807,-0.9497688416136668,-0.03244989952416129,0.08195462287530234,-0.49938269393640006,-0.011292015445481156,0.1179638537012944,-0.7224753624498098,-0.058714065937587365,0.14444028054326769,-0.8446517809835211,-0.1107514434332595,0.16239855930627123,-0.9767486072945947,-0.13996023036319072,0.0008233408603484651,-0.4412819551680744,-0.025031995659712026,0.07648466508462273,-0.5505680759467667,-0.07859115907984177,0.09708176785022155,-0.4553088559284732,-0.09390029086696586,0.08731211405439007,-0.3603313302608021,-0.09844686529514453
three_fingers,0.0,0.0,0.0,0.12473338613019028,-0.030993459926570634,-0.04703346570903304,0.2248124812388444,-0.19322622747939047,-0.037166441125206374,0.19636437496802606,-0.382560228344304,-0.017088631766561117,0.12528831688392733,-0.5140075381014665,0.006253129674764074,0.2338831775390108,-0.43130420986019347,0.009217486446133063,0.3059133199364238,-0.5934209401316642,0.02054194823436414,0.33920671711673744,-0.70276812548112,0.024693603752191224,0.3753511470357383,-0.7929897637775637,0.020640925709713154,0.15655016402453242,-0.4945291055187821,0.0043347611839315734,0.20691858587784467,-0.7084189860400371,0.010726155344475219,0.23494358855949654,-0.8339088585392471,-0.0066307692349336644,0.2579368001864188,-0.9463144667473259,-0.019728148411305456,0.08168384035482144,-0.4968962007771315,-0.00832176640367965,0.11976887548226255,-0.7162507273171919,-0.054898474882910824,0.14389063535184102,-0.8387982142391281,-0.10434223485065593,0.1628292334515686,-0.9780148401537324,-0.13028281994431934,-0.0007436953395884393,-0.4394909583050762,-0.021654428737801757,0.0740374364020435,-0.5518476872364122,-0.070151012466142,0.0905869272485948,-0.4539266652368982,-0.08002026578994535,0.07324131212204243,-0.3564230347240932,-0.08052474643876396
three_fingers,0.0,0.0,0.0,0.12491043127399808,-0.028923202724522135,-0.049719427827851236,0.22555797308816145,-0.19139983817469677,-0.04345740133883245,0.19572072009262942,-0.3847112043688703,-0.027466720596913154,0.12339733438348546,-0.5167334020316253,-0.009157892914390724,0.2351345223317003,-0.43069897821436526,0.004691242066178774,0.30899198353342167,-0.601037192622455,0.013585275367142068,0.34184569169393336,-0.705948057075965,0.014633596806880152,0.3772580183325826,-0.796318437377245,0.008218678484117383,0.159605955194127,-0.49017757571264603,0.000634490190451792,0.20828803890132777,-0.7090366185772488,0.008681600681330639,0.23736989991225887,-0.8331694822263588,-0.01084801578055971,0.2582187754958372,-0.9432557718670163,-0.027959431166370466,0.08410037524817794,-0.48953807325898735,-0.011282441747423495,0.1196700008247465,-0.7153802719141953,-0.055942073788235784,0.14497299476703088,-0.8400008373393538,-0.10800763675263339,0.1627045799319911,-0.9768637358402569,-0.13879647426851754,0.003476219286247418,-0.4346287532541514,-0.024097699634006865,0.07811993171216408,-0.5471232403326094,-0.07631120079886955,0.0956255404073004,-0.4476719251893761,-0.09111062054960282,0.08132016267743691,-0.3525984425791586,-0.0965201275755538
three_fingers,0.0,0.0,0.0,0.12570214577034386,-0.02207567530068795,-0.052472875567702124,0.22337056054434642,-0.19375592862180238,-0.04269396965424212,0.18669606764260752,-0.3885513997555282,-0.021701466888253747,0.11484274011550537,-0.5203271150478168,0.002657861491045626,0.23615663031961676,-0.42647819361378553,0.00976224262407775,0.3087868907344032,-0.5941546230210594,0.019505937557708426,0.34085602761624134,-0.702421185583203,0.021349047445166865,0.37653988705165675,-0.7911619791165175,0.016081084455730515,0.1610336880355704,-0.4878964854294461,0.007138647645167739,0.21051452707570525,-0.6999626663136335,0.01819160424278929,0.23974218768017297,-0.8255014542331794,0.0010717394653416855,0.26247633275307186,-0.9327641934523805,-0.013350377919544897,0.08549495742039948,-0.48959232670904385,-0.005048856274197237,0.12327328324199248,-0.712112263098508,-0.05059945226135619,0.14248941786907082,-0.8379825183522206,-0.1044328225784489,0.15909293286682497,-0.9780595815198888,-0.13449495793141045,0.00262472400367496,-0.4317720038459133,-0.018553761204455503,0.0696552263960603,-0.5449122258188119,-0.0726354862480748,0.08716919106050475,-0.4474779518359731,-0.08962993055094974,0.07369040698863352,-0.3515498634533954,-0.09520721048392623
three_fingers,0.0,0.0,0.0,0.12603265189938934,-0.026528298002290333,-0.054148731109128295,0.22303543738985188,-0.19096510878984108,-0.04942995643746074,0.18825495986349963,-0.38410078393586605,-0.034555517609193495,0.114814966276212,-0.512502028083059,-0.017328456485622673,0.24192469670038322,-0.4358250252765038,0.005984214408939299,0.3105579789521621,-0.6072686505076634,0.013327182235098354,0.3415356705737067,-0.7162204499780778,0.01047037196546386,0.3752755549595028,-0.8095585713569873,0.0008640326926179296,0.1656121830848276,-0.4912501527536783,0.002282258692019204,0.21174320084277068,-0.7095167822804735,0.014531039113473492,0.24075837990935225,-0.8338646845916515,-0.005897032046816719,0.26181561250045343,-0.9407302331801449,-0.02585920551411499,0.08659302524669021,-0.48740413541636773,-0.010837718533667919,0.12169018213240804,-0.7168248796969897,-0.05343902859780697,0.14222162812595457,-0.8429847746270965,-0.108623557148964,0.15704579572659477,-0.9771845815321715,-0.14299269792683628,0.0031829800578404626,-0.42919842054480456,-0.02564035904857081,0.06943251677619615,-0.5481497678518907,-0.08079123079505372,0.08771939246654224,-0.45909439446722655,-0.10086210705565904,0.07645100006006833,-0.3725360718652775,-0.11048777593143204
three_fingers,0.0,0.0,0.0,0.12600032989437931,-0.038394625956583446,-0.05409057380011994,0.21650879525919242,-0.20452099668284116,-0.0533858675019208,0.1800793493907502,-0.396903085563091,-0.043491928901862126,0.10747274644938327,-0.5247079644777393,-0.03204240443383483,0.2328961247547747,-0.44080061584384944,-0.00014040355082821658,0.3014631463952536,-0.6183862429203909,0.005032549720738859,0.3310555899098149,-0.7220768978703372,0.0010235272208949024,0.3653579043668912,-0.8165602120160341,-0.009604655968528794,0.1569049872059875,-0.49179095795494593,-0.004091859418585054,0.19946857948799174,-0.7162898585912361,0.006870410496379501,0.22480275940602612,-0.8379457482215426,-0.015028567514603604,0.24562018573263378,-0.9488449973954565,-0.037190522638346095,0.0784972222540227,-0.48604256615070507,-0.016815964467467966,0.10845245593632144,-0.7155640782170714,-0.059217485403033676,0.12602653496273705,-0.8425712028369815,-0.11384697136586906,0.13953802823894296,-0.9789264154832519,-0.14910470061101294,-0.001559081544072064,-0.4302922634091792,-0.03100453369785076,0.06267004109748897,-0.5552162651294693,-0.08491581575189587,0.08059690835715437,-0.46073311101472425,-0.10322907774468969,0.07019449641257779,-0.3674601109575138,-0.11252743615277716
three_fingers,0.0,0.0,0.0,0.12285062737729309,-0.028160886010363033,-0.05605744420881096,0.21727610742600967,-0.1988949868615843,-0.05109263570089093,0.18187525158067422,-0.3935512286303232,-0.03504851316845313,0.10245573396012843,-0.5182978926612125,-0.01664853893592225,0.23133276126766572,-0.4362708407945782,-0.0006182639363404953,0.30246542457565373,-0.6146423921147279,0.007364969127789324,0.3331973949951104,-0.7166222621631146,0.006372848867063493,0.3681755295007831,-0.8090777172276092,-0.0017054848590625912,0.15413712723059012,-0.48859635590795414,-0.0022086020422653,0.1971126140249004,-0.708723695384032,0.010246866896464547,0.22149932908163925,-0.8318684616561018,-0.009606894241583504,0.23974674648292826,-0.9424055760689138,-0.029139095945837728,0.07564804814820329,-0.4840605285153534,-0.012692428762059874,0.10737787317601315,-0.7086220874313469,-0.05495212003820065,0.12464658826161779,-0.8389655352274569,-0.10984921852829502,0.13748479340399208,-0.9799889465455548,-0.14394303120052443,-0.005666840835772349,-0.4256071668015128,-0.024776281797076107,0.06208876926700227,-0.5527729871598619,-0.07681416979518264,0.08195943419335942,-0.4589872340068997,-0.09396424650785802,0.06990909389045585,-0.36390243124298227,-0.10190429312079975
